,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,course_id,course_title,url,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp,subject,Simplified_Title,course_title_l,keywords
3220,3220,3220,3220,3220,704582,"Jekyll: make fast, secure static sites and blogs with Jekyll",https://www.udemy.com/static-website-generator-fast-secure-sites-blogs-with-jekyll/,TRUE,45,2091,86,29,Beginner Level,2.5 hours,2016-02-18T17:30:13Z,Web Development,jekyll fast secure static sites blogs jekyll,"jekyll: make fast, secure static sites and blogs with jekyll","['secure static sites', 'sites blogs jekyll', 'blogs jekyll', 'static sites blogs', 'static sites', 'jekyll', 'fast secure static', 'jekyll make fast', 'jekyll make', 'fast secure']"
3221,3221,3221,3221,3221,981600,HTML and CSS BootCamp for Beginners,https://www.udemy.com/html-and-css-bootcamp-for-beginners/,TRUE,30,1777,35,48,Beginner Level,6.5 hours,2017-01-20T22:20:41Z,Web Development,html css bootcamp beginners,html and css bootcamp for beginners,"['html css bootcamp', 'css bootcamp beginners', 'css bootcamp', 'html css', 'bootcamp beginners', 'css', 'html', 'bootcamp', 'beginners']"
3222,3222,3222,3222,3222,537282,Hosting Django: Amazon Web Services (AWS) Fundamentals,https://www.udemy.com/django-tutorial-amazon-web-services/,TRUE,45,2573,103,46,All Levels,5.5 hours,2015-10-19T21:30:02Z,Web Development,hosting django amazon web services aws fundamentals,hosting django: amazon web services (aws) fundamentals,"['hosting django amazon', 'django amazon web', 'aws fundamentals', 'django amazon', 'hosting django', 'services aws fundamentals', 'web services aws', 'amazon web services', 'services aws', 'aws']"
3223,3223,3223,3223,3223,1204590,Angular Advanced MasterClass & FREE E-Book,https://www.udemy.com/angular-advanced-masterclass/,TRUE,150,228,9,72,Intermediate Level,6.5 hours,2017-07-03T21:59:45Z,Web Development,angular advanced masterclass  free ebook,angular advanced masterclass & free e-book,"['angular advanced masterclass', 'angular advanced', 'angular', 'free book', 'masterclass free book', 'advanced masterclass free', 'book', 'masterclass free', 'advanced masterclass', 'masterclass']"
3224,3224,3224,3224,3224,128946,Learn Responsive Web Development from Scratch,https://www.udemy.com/learn-responsive-web-development-from-scratch/,FALSE,Free,59639,2692,24,All Levels,4.5 hours,2013-12-09T12:16:40Z,Web Development,learn responsive web development scratch,learn responsive web development from scratch,"['learn responsive web', 'responsive web development', 'responsive web', 'learn responsive', 'web development scratch', 'responsive', 'web development', 'development scratch', 'learn', 'development']"
3225,3225,3225,3225,3225,895040,Build WordPress Plugin to extend Beaver Builder,https://www.udemy.com/build-wordpress-plugin-to-extend-beaver-builder/,TRUE,50,1705,26,17,Intermediate Level,2 hours,2016-07-04T23:13:45Z,Web Development,build wordpress plugin extend beaver builder,build wordpress plugin to extend beaver builder,"['plugin extend beaver', 'extend beaver builder', 'build wordpress plugin', 'wordpress plugin extend', 'beaver builder', 'extend beaver', 'plugin extend', 'wordpress plugin', 'beaver', 'plugin']"
3226,3226,3226,3226,3226,955194,Coding Made Easy: A Beginners Guide To JavaScript,https://www.udemy.com/coding-made-easy-a-beginners-guide-to-javascript/,TRUE,40,1950,33,16,Beginner Level,1 hour,2016-09-18T21:58:41Z,Web Development,coding easy beginners guide javascript,coding made easy: a beginners guide to javascript,"['guide javascript', 'beginners guide javascript', 'javascript', 'coding easy beginners', 'coding easy', 'coding', 'easy beginners guide', 'beginners guide', 'easy beginners', 'beginners']"
3227,3227,3227,3227,3227,1000574,The Complete Developers Guide to MongoDB,https://www.udemy.com/the-complete-developers-guide-to-mongodb/,TRUE,150,10945,1286,129,All Levels,13.5 hours,2016-11-15T01:25:44Z,Web Development,complete developers guide mongodb,the complete developers guide to mongodb,"['developers guide mongodb', 'guide mongodb', 'mongodb', 'complete developers guide', 'developers guide', 'guide', 'developers', 'complete developers', 'complete']"
3228,3228,3228,3228,3228,1200530,Electron for Desktop Apps: The Complete Developer's Guide,https://www.udemy.com/electron-react-tutorial/,TRUE,50,2606,241,77,Beginner Level,8 hours,2017-05-16T19:43:44Z,Web Development,electron desktop apps complete developers guide,electron for desktop apps: the complete developer's guide,"['electron desktop apps', 'electron desktop', 'desktop apps', 'electron', 'complete developer guide', 'desktop apps complete', 'apps complete developer', 'desktop', 'developer guide', 'complete developer']"
3229,3229,3229,3229,3229,995016,Vue JS 2 - The Complete Guide (incl. Vue Router & Vuex),https://www.udemy.com/vuejs-2-the-complete-guide/,TRUE,190,17671,4675,329,All Levels,18 hours,2016-11-08T18:55:21Z,Web Development,vue js 2  complete guide incl vue router  vuex,vue js 2 - the complete guide (incl. vue router & vuex),"['vue router', 'vue router vuex', 'incl vue router', 'vue js', 'router vuex', 'vue js complete', 'guide incl vue', 'vue', 'vuex', 'js complete guide']"
3230,3230,3230,3230,3230,1208638,"React JS, Angular & Vue JS - Quickstart & Comparison",https://www.udemy.com/angular-reactjs-vuejs-quickstart-comparison/,TRUE,160,2273,288,142,Beginner Level,8 hours,2017-05-09T20:37:25Z,Web Development,react js angular  vue js  quickstart  comparison,"react js, angular & vue js - quickstart & comparison","['vue js quickstart', 'js angular vue', 'angular vue js', 'react js angular', 'js quickstart comparison', 'angular vue', 'vue js', 'react js', 'js quickstart', 'quickstart comparison']"
3231,3231,3231,3231,3231,851712,The Complete JavaScript Course: Build a Real-World Project,https://www.udemy.com/the-complete-javascript-course/,TRUE,195,27801,4340,113,All Levels,17.5 hours,2016-10-14T22:52:23Z,Web Development,complete javascript course build realworld project,the complete javascript course: build a real-world project,"['javascript course build', 'javascript course', 'complete javascript course', 'complete javascript', 'javascript', 'real world project', 'build real world', 'course build', 'project', 'world project']"
3232,3232,3232,3232,3232,833442,Angular (Angular 2 or 4) & NodeJS - The MEAN Stack Guide,https://www.udemy.com/angular-2-and-nodejs-the-practical-guide/,TRUE,150,17297,3166,111,All Levels,8.5 hours,2016-05-02T23:09:15Z,Web Development,angular angular 2 4  nodejs  mean stack guide,angular (angular 2 or 4) & nodejs - the mean stack guide,"['angular nodejs mean', 'angular nodejs', 'angular angular nodejs', 'nodejs mean stack', 'nodejs mean', 'nodejs', 'angular angular', 'angular', 'mean stack guide', 'mean stack']"
3233,3233,3233,3233,3233,719002,Angular 2 with TypeScript for Beginners: The Pragmatic Guide,https://www.udemy.com/angular-2-tutorial-for-beginners/,TRUE,150,40070,8341,194,All Levels,9.5 hours,2016-03-03T20:17:59Z,Web Development,angular 2 typescript beginners pragmatic guide,angular 2 with typescript for beginners: the pragmatic guide,"['angular typescript beginners', 'typescript beginners pragmatic', 'typescript beginners', 'angular typescript', 'typescript', 'angular', 'beginners pragmatic guide', 'pragmatic guide', 'beginners pragmatic', 'beginners']"
3234,3234,3234,3234,3234,832862,Meteor and React for Realtime Apps,https://www.udemy.com/meteor-react-tutorial/,TRUE,140,6527,1384,111,All Levels,9 hours,2016-05-23T16:51:48Z,Web Development,meteor react realtime apps,meteor and react for realtime apps,"['meteor react realtime', 'react realtime apps', 'meteor react', 'react realtime', 'realtime apps', 'meteor', 'react', 'realtime', 'apps']"
3235,3235,3235,3235,3235,625204,The Web Developer Bootcamp,https://www.udemy.com/the-web-developer-bootcamp/,TRUE,200,121584,27445,342,All Levels,43 hours,2015-11-02T21:13:27Z,Web Development,web developer bootcamp,the web developer bootcamp,"['web developer bootcamp', 'developer bootcamp', 'web developer', 'bootcamp', 'developer', 'web']"
3236,3236,3236,3236,3236,164554,AngularJS JumpStart with Dan Wahlin,https://www.udemy.com/angularjs-jumpstart/,TRUE,75,17802,2144,113,All Levels,10 hours,2014-03-24T17:31:15Z,Web Development,angularjs jumpstart dan wahlin,angularjs jumpstart with dan wahlin,"['angularjs jumpstart dan', 'angularjs jumpstart', 'jumpstart dan wahlin', 'angularjs', 'jumpstart dan', 'jumpstart', 'dan wahlin', 'wahlin', 'dan']"
3237,3237,3237,3237,3237,764164,The Complete Web Developer Course 2.0,https://www.udemy.com/the-complete-web-developer-course-2/,TRUE,200,114512,22412,304,All Levels,30.5 hours,2016-03-08T22:28:36Z,Web Development,complete web developer course 20,the complete web developer course 2.0,"['web developer course', 'developer course', 'complete web developer', 'web developer', 'complete web', 'developer', 'web', 'course', 'complete']"
3238,3238,3238,3238,3238,446134,Ultimate Web Designer & Developer Course: Build 23 Projects!,https://www.udemy.com/web-developer-course/,TRUE,200,33788,4434,246,All Levels,32.5 hours,2015-08-20T20:55:19Z,Web Development,ultimate web designer  developer course build 23 projects,ultimate web designer & developer course: build 23 projects!,"['designer developer course', 'developer course build', 'developer course', 'web designer', 'build 23 projects', '23 projects', 'ultimate web designer', 'web designer developer', 'projects', 'designer developer']"
3239,3239,3239,3239,3239,701634,ExpressJS Fundamentals,https://www.udemy.com/expressjs-fundamentals/,FALSE,Free,21245,914,9,Beginner Level,1 hour,2016-01-11T18:53:48Z,Web Development,expressjs fundamentals,expressjs fundamentals,"['expressjs fundamentals', 'expressjs', 'fundamentals']"
3240,3240,3240,3240,3240,866696,REST WCF Service in ASP.NET,https://www.udemy.com/rest-wcf-service-in-aspnet/,FALSE,Free,7905,561,5,All Levels,41 mins,2016-06-08T17:28:16Z,Web Development,rest wcf service aspnet,rest wcf service in asp.net,"['rest wcf service', 'rest wcf', 'wcf service asp', 'wcf service', 'wcf', 'service asp net', 'service asp', 'asp net', 'service', 'asp']"
3241,3241,3241,3241,3241,720356,Projects in Node.js - Learn by Example,https://www.udemy.com/projects-in-nodejs/,TRUE,195,869,99,38,All Levels,5 hours,2016-04-24T18:29:26Z,Web Development,projects nodejs  learn example,projects in node.js - learn by example,"['projects node js', 'node js learn', 'node js', 'js learn example', 'projects node', 'js learn', 'projects', 'node', 'learn example', 'js']"
3242,3242,3242,3242,3242,1107986,Building Data Visualizations with D3 and Angular 2,https://www.udemy.com/building-data-visualizations-with-d3-and-angular-2/,TRUE,125,293,30,31,Beginner Level,3.5 hours,2017-02-23T14:19:16Z,Web Development,building data visualizations d3 angular 2,building data visualizations with d3 and angular 2,"['visualizations d3 angular', 'd3 angular', 'data visualizations d3', 'visualizations d3', 'building data visualizations', 'data visualizations', 'angular', 'visualizations', 'data', 'building data']"
3243,3243,3243,3243,3243,772618,Learn Object Oriented PHP By Building a Complete Website,https://www.udemy.com/learn-object-oriented-php-by-building-a-complete-website/,FALSE,Free,36322,2618,32,All Levels,4.5 hours,2016-03-01T17:38:10Z,Web Development,learn object oriented php building complete website,learn object oriented php by building a complete website,"['object oriented php', 'oriented php building', 'learn object oriented', 'php building', 'oriented php', 'php building complete', 'php', 'building complete website', 'object oriented', 'complete website']"
3244,3244,3244,3244,3244,542254,Web Programming Course : Asp.Net MVC,https://www.udemy.com/mvc-course/,TRUE,100,2760,76,26,All Levels,3.5 hours,2015-07-13T22:58:32Z,Web Development,web programming course  aspnet mvc,web programming course : asp.net mvc,"['asp net mvc', 'course asp net', 'web programming course', 'net mvc', 'mvc', 'programming course asp', 'course asp', 'asp net', 'web programming', 'programming course']"
3245,3245,3245,3245,3245,928040,Learn Spring Framework Practically - Hands On Recipies,https://www.udemy.com/learn-spring-framework-practically-hands-on-recipies/,TRUE,145,522,50,48,All Levels,5.5 hours,2016-08-11T05:58:08Z,Web Development,learn spring framework practically  hands recipies,learn spring framework practically - hands on recipies,"['learn spring framework', 'spring framework practically', 'spring framework', 'learn spring', 'spring', 'framework practically', 'framework practically hands', 'framework', 'learn', 'practically hands recipies']"
3246,3246,3246,3246,3246,369132,One-stop Ruby on Rails: Build Web Applications from Scratch,https://www.udemy.com/build-etsy-yelp-craigslist-and-a-web-scraper-from-scratch/,TRUE,145,1628,162,129,All Levels,18.5 hours,2015-01-13T06:40:32Z,Web Development,onestop ruby rails build web applications scratch,one-stop ruby on rails: build web applications from scratch,"['rails build web', 'rails build', 'ruby rails build', 'ruby rails', 'build web applications', 'web applications scratch', 'rails', 'build web', 'web applications', 'stop ruby rails']"
3247,3247,3247,3247,3247,777654,Learn what's new in PHP 7,https://www.udemy.com/php7-new-features/,FALSE,Free,12336,271,26,Intermediate Level,3.5 hours,2016-04-04T22:32:13Z,Web Development,learn whats new php 7,learn what's new in php 7,"['learn new php', 'new php', 'php', 'learn new', 'new', 'learn']"
3248,3248,3248,3248,3248,1161118,Dive Into Docker: The Docker Course for Developers,https://www.udemy.com/dive-into-docker-the-complete-docker-course-for-developers/,FALSE,Free,6437,313,22,Beginner Level,1.5 hours,2017-04-14T22:57:32Z,Web Development,dive docker docker course developers,dive into docker: the docker course for developers,"['docker course developers', 'docker course', 'docker docker course', 'docker', 'docker docker', 'dive docker docker', 'dive docker', 'course developers', 'developers', 'dive']"
3249,3249,3249,3249,3249,267286,"Basic Concepts of Web Development, HTTP and Java Servlets",https://www.udemy.com/web-application-and-java-servlet-concepts/,TRUE,35,2797,59,10,Beginner Level,1 hour,2014-08-27T11:31:44Z,Web Development,basic concepts web development http java servlets,"basic concepts of web development, http and java servlets","['http java servlets', 'java servlets', 'development http java', 'concepts web development', 'web development http', 'servlets', 'web development', 'http java', 'basic concepts web', 'development http']"
3250,3250,3250,3250,3250,1093608,The Most Comprehensive Web Development Course,https://www.udemy.com/comprehensive-web-developer-course/,TRUE,200,333,22,353,All Levels,42 hours,2017-05-01T22:36:28Z,Web Development,comprehensive web development course,the most comprehensive web development course,"['web development course', 'comprehensive web development', 'web development', 'development course', 'comprehensive web', 'web', 'development', 'comprehensive', 'course']"
3251,3251,3251,3251,3251,289230,Learn and Understand AngularJS,https://www.udemy.com/learn-angularjs/,TRUE,175,59361,11580,55,All Levels,7 hours,2014-09-24T00:57:25Z,Web Development,learn understand angularjs,learn and understand angularjs,"['learn understand angularjs', 'understand angularjs', 'angularjs', 'learn understand', 'learn', 'understand']"
3252,3252,3252,3252,3252,364426,JavaScript: Understanding the Weird Parts,https://www.udemy.com/understand-javascript/,TRUE,175,79612,16976,85,All Levels,11.5 hours,2015-03-12T23:19:54Z,Web Development,javascript understanding weird parts,javascript: understanding the weird parts,"['javascript understanding weird', 'javascript understanding', 'understanding weird parts', 'understanding weird', 'javascript', 'weird parts', 'understanding', 'weird', 'parts']"
3253,3253,3253,3253,3253,1039062,Webpack 2: The Complete Developer's Guide,https://www.udemy.com/webpack-2-the-complete-developers-guide/,TRUE,75,8964,1893,56,All Levels,5.5 hours,2017-01-03T20:09:17Z,Web Development,webpack 2 complete developers guide,webpack 2: the complete developer's guide,"['webpack complete developer', 'webpack', 'webpack complete', 'complete developer guide', 'developer guide', 'developer', 'complete developer', 'guide', 'complete']"
3254,3254,3254,3254,3254,437398,Build Responsive Real World Websites with HTML5 and CSS3,https://www.udemy.com/design-and-develop-a-killer-website-with-html5-and-css3/,TRUE,195,43977,7106,77,All Levels,12 hours,2015-03-24T22:06:26Z,Web Development,build responsive real world websites html5 css3,build responsive real world websites with html5 and css3,"['build responsive real', 'html5 css3', 'websites html5 css3', 'build responsive', 'responsive real world', 'websites html5', 'css3', 'html5', 'world websites html5', 'responsive real']"
3255,3255,3255,3255,3255,861624,ES6 Javascript: The Complete Developer's Guide,https://www.udemy.com/javascript-es6-tutorial/,TRUE,80,13010,2709,68,Beginner Level,6.5 hours,2016-07-12T15:29:32Z,Web Development,es6 javascript complete developers guide,es6 javascript: the complete developer's guide,"['es6 javascript', 'javascript complete developer', 'es6 javascript complete', 'es6', 'javascript', 'complete developer guide', 'javascript complete', 'developer guide', 'developer', 'complete developer']"
3256,3256,3256,3256,3256,461160,Learn and Understand NodeJS,https://www.udemy.com/understand-nodejs/,TRUE,195,58208,11123,98,All Levels,13 hours,2015-08-31T21:07:48Z,Web Development,learn understand nodejs,learn and understand nodejs,"['learn understand nodejs', 'understand nodejs', 'nodejs', 'learn', 'learn understand', 'understand']"
3257,3257,3257,3257,3257,947098,Understanding TypeScript,https://www.udemy.com/understanding-typescript/,TRUE,110,9132,1560,137,All Levels,7 hours,2016-09-12T17:33:38Z,Web Development,understanding typescript,understanding typescript,"['understanding typescript', 'typescript', 'understanding']"
3258,3258,3258,3258,3258,781532,Advanced React and Redux,https://www.udemy.com/react-redux-tutorial/,TRUE,140,21998,3326,119,Intermediate Level,12 hours,2016-03-12T22:13:46Z,Web Development,advanced react redux,advanced react and redux,"['advanced react redux', 'react redux', 'advanced react', 'react', 'redux', 'advanced']"
3259,3259,3259,3259,3259,705264,Modern React with Redux,https://www.udemy.com/react-redux/,TRUE,180,50815,15117,150,All Levels,26.5 hours,2015-12-28T19:20:21Z,Web Development,modern react redux,modern react with redux,"['modern react redux', 'react redux', 'modern react', 'redux', 'react', 'modern']"
3260,3260,3260,3260,3260,1145430,Angular Styling & Animations (for Angular 2 and Angular 4),https://www.udemy.com/angular-styling-animations-for-angular-2-and-angular-4/,TRUE,120,4138,307,107,Intermediate Level,6 hours,2017-03-28T00:01:39Z,Web Development,angular styling  animations for angular 2 angular 4,angular styling & animations (for angular 2 and angular 4),"['angular styling animations', 'styling animations angular', 'animations angular angular', 'animations angular', 'angular styling', 'angular angular', 'styling animations', 'angular', 'animations', 'styling']"
3261,3261,3261,3261,3261,806922,The Complete ASP.NET MVC 5 Course,https://www.udemy.com/the-complete-aspnet-mvc-5-course/,TRUE,190,20652,6357,138,All Levels,7.5 hours,2016-05-16T17:04:54Z,Web Development,complete aspnet mvc 5 course,the complete asp.net mvc 5 course,"['net mvc course', 'mvc course', 'net mvc', 'asp net mvc', 'mvc', 'complete asp net', 'asp net', 'complete asp', 'asp', 'course']"
3262,3262,3262,3262,3262,1109926,GraphQL with React: The Complete Developers Guide,https://www.udemy.com/graphql-with-react-course/,TRUE,150,6412,987,114,Intermediate Level,13 hours,2017-02-14T22:55:58Z,Web Development,graphql react complete developers guide,graphql with react: the complete developers guide,"['graphql react', 'graphql react complete', 'graphql', 'react complete developers', 'react complete', 'react', 'complete developers guide', 'developers guide', 'developers', 'complete developers']"
3263,3263,3263,3263,3263,1134456,"Create a Simple Photo Gallery with Dropzonejs, Slick and PHP",https://www.udemy.com/create-a-simple-photo-gallery-with-dropzonejs-slick-and-php/,FALSE,Free,2464,17,9,All Levels,44 mins,2017-03-07T15:40:37Z,Web Development,create simple photo gallery dropzonejs slick php,"create a simple photo gallery with dropzonejs, slick and php","['gallery dropzonejs slick', 'dropzonejs slick php', 'photo gallery dropzonejs', 'gallery dropzonejs', 'dropzonejs slick', 'simple photo gallery', 'dropzonejs', 'slick php', 'photo gallery', 'gallery']"
3264,3264,3264,3264,3264,552598,WordPress in under an hour - Create/manage your own website!,https://www.udemy.com/learn-wordpress-in-57-minutes/,FALSE,Free,6474,86,15,All Levels,1 hour,2015-07-15T00:21:56Z,Web Development,wordpress hour  createmanage website,wordpress in under an hour - create/manage your own website!,"['create manage website', 'wordpress', 'manage website', 'wordpress hour create', 'wordpress hour', 'hour create manage', 'create manage', 'hour create', 'website', 'create']"
3265,3265,3265,3265,3265,56585,Twitter Bootstrap 2 for Beginners,https://www.udemy.com/twitter-bootstrap/,TRUE,20,2388,139,12,Beginner Level,1 hour,2013-05-29T18:13:10Z,Web Development,twitter bootstrap 2 beginners,twitter bootstrap 2 for beginners,"['twitter bootstrap beginners', 'twitter bootstrap', 'bootstrap beginners', 'bootstrap', 'twitter', 'beginners']"
3266,3266,3266,3266,3266,674040,Bootstrap Tutorial - Essentials From Basic to Advanced,https://www.udemy.com/bootstrap-tutorial-essentials-from-basic-to-advanced/,TRUE,195,1494,23,62,All Levels,7.5 hours,2015-11-29T22:38:00Z,Web Development,bootstrap tutorial  essentials basic advanced,bootstrap tutorial - essentials from basic to advanced,"['bootstrap tutorial essentials', 'bootstrap tutorial', 'bootstrap', 'tutorial essentials', 'tutorial essentials basic', 'essentials basic advanced', 'tutorial', 'essentials basic', 'basic advanced', 'basic']"
3267,3267,3267,3267,3267,19260,Create an Engaging Website with Twitter Bootstrap 2.x,https://www.udemy.com/create-an-engaging-website-with-twitter-bootstrap/,TRUE,20,1463,56,24,All Levels,1 hour,2012-06-18T17:06:55Z,Web Development,create engaging website twitter bootstrap 2x,create an engaging website with twitter bootstrap 2.x,"['website twitter bootstrap', 'engaging website twitter', 'twitter bootstrap', 'create engaging website', 'engaging website', 'create engaging', 'bootstrap', 'website twitter', 'engaging', 'twitter']"
3268,3268,3268,3268,3268,944156,Javascript :basics for beginners,https://www.udemy.com/learn-javascript-fast/,TRUE,30,1057,22,12,Beginner Level,37 mins,2016-08-29T17:01:28Z,Web Development,javascript basics beginners,javascript :basics for beginners,"['javascript basics beginners', 'javascript basics', 'javascript', 'basics beginners', 'basics', 'beginners']"
3269,3269,3269,3269,3269,742712,CSS Tutorial For Beginners: Style Your Wordpress Templates,https://www.udemy.com/css-tutorial-for-beginners-style-your-wordpress-templates/,TRUE,35,1049,22,47,Beginner Level,3.5 hours,2016-01-27T20:44:18Z,Web Development,css tutorial beginners style wordpress templates,css tutorial for beginners: style your wordpress templates,"['css tutorial beginners', 'style wordpress templates', 'css tutorial', 'style wordpress', 'beginners style wordpress', 'wordpress templates', 'css', 'templates', 'tutorial beginners style', 'tutorial beginners']"
3270,3270,3270,3270,3270,1193538,HTML5 And CSS3 - Build Modern Responsive Websites,https://www.udemy.com/html5-and-css3-build-modern-responsive-websites/,TRUE,175,109,17,69,All Levels,9.5 hours,2017-06-02T18:58:51Z,Web Development,html5 css3  build modern responsive websites,html5 and css3 - build modern responsive websites,"['modern responsive websites', 'responsive websites', 'build modern responsive', 'html5 css3 build', 'modern responsive', 'css3 build modern', 'html5 css3', 'css3 build', 'css3', 'html5']"
3271,3271,3271,3271,3271,228934,PSD to HTML5/CSS3 using Twitter Bootstrap 3! ,https://www.udemy.com/psd-to-html5css3-using-twitter-bootstrap-3/,TRUE,95,2073,24,16,All Levels,2 hours,2015-02-25T21:35:25Z,Web Development,psd html5css3 twitter bootstrap 3,psd to html5/css3 using twitter bootstrap 3! ,"['psd html5 css3', 'css3 using twitter', 'using twitter bootstrap', 'twitter bootstrap', 'psd html5', 'html5 css3 using', 'css3 using', 'html5 css3', 'css3', 'psd']"
3272,3272,3272,3272,3272,65355,Web Development: Make A Website That Will Sell For Thousands,https://www.udemy.com/web-development-by-doing-html5-css3-complete-from-scratch/,TRUE,50,1116,62,51,All Levels,7.5 hours,2013-09-03T00:08:55Z,Web Development,web development website sell thousands,web development: make a website that will sell for thousands,"['make website sell', 'website sell thousands', 'make website', 'sell thousands', 'website sell', 'web development', 'development make website', 'web development make', 'sell', 'thousands']"
3273,3273,3273,3273,3273,814848,WordPress Basics to Business: Share and Sell your Expertise,https://www.udemy.com/wordpress-basics-to-business/,TRUE,50,1125,10,45,Beginner Level,3.5 hours,2016-04-07T21:06:31Z,Web Development,wordpress basics business share sell expertise,wordpress basics to business: share and sell your expertise,"['wordpress basics business', 'share sell expertise', 'sell expertise', 'wordpress basics', 'basics business', 'wordpress', 'business', 'basics business share', 'business share', 'business share sell']"
3274,3274,3274,3274,3274,1021594,PHP Zend Framework 2:Creating a CRUD Application,https://www.udemy.com/zend-framework-2creating-a-crud-application/,TRUE,40,802,6,9,All Levels,38 mins,2016-11-25T01:33:50Z,Web Development,php zend framework 2creating crud application,php zend framework 2:creating a crud application,"['creating crud application', 'php zend framework', 'zend framework creating', 'framework creating crud', 'php zend', 'zend framework', 'crud application', 'creating crud', 'zend', 'framework creating']"
3275,3275,3275,3275,3275,548068,JavaScript Fundamentals,https://www.udemy.com/javascriptfundamentals/,FALSE,Free,4409,71,100,All Levels,5 hours,2016-12-20T15:34:05Z,Web Development,javascript fundamentals,javascript fundamentals,"['javascript fundamentals', 'javascript', 'fundamentals']"
3276,3276,3276,3276,3276,738552,Building a Website With Jekyll,https://www.udemy.com/building-a-website-with-jekyll/,TRUE,20,686,19,21,All Levels,3 hours,2016-01-25T19:07:31Z,Web Development,building website jekyll,building a website with jekyll,"['building website jekyll', 'website jekyll', 'building website', 'jekyll', 'website', 'building']"
3277,3277,3277,3277,3277,128384,Big Data and Apache Hadoop for Developers - Fundamentals,https://www.udemy.com/learn-big-data-and-apache-hadoop-for-developers-online/,TRUE,30,1154,89,9,Intermediate Level,3 hours,2013-12-10T09:14:57Z,Web Development,big data apache hadoop developers  fundamentals,big data and apache hadoop for developers - fundamentals,"['hadoop developers fundamentals', 'apache hadoop developers', 'hadoop developers', 'data apache hadoop', 'apache hadoop', 'big data apache', 'hadoop', 'big data', 'developers fundamentals', 'data apache']"
3278,3278,3278,3278,3278,610202,Wordpress Development : Create a Custom Wordpress Website,https://www.udemy.com/create-local-server-and-install-wordpress/,TRUE,120,885,3,13,All Levels,1.5 hours,2015-09-13T18:32:52Z,Web Development,wordpress development  create custom wordpress website,wordpress development : create a custom wordpress website,"['create custom wordpress', 'custom wordpress website', 'custom wordpress', 'wordpress website', 'wordpress development create', 'wordpress development', 'development create custom', 'create custom', 'wordpress', 'development create']"
3279,3279,3279,3279,3279,856968,How to Make a Wordpress Website 2017,https://www.udemy.com/how-to-wordpress/,FALSE,Free,2437,137,10,Beginner Level,34 mins,2016-06-07T00:02:04Z,Web Development,wordpress website 2017,how to make a wordpress website 2017,"['wordpress website 2017', 'make wordpress website', 'make wordpress', 'wordpress website', 'website 2017', 'wordpress', '2017', 'website', 'make']"
3280,3280,3280,3280,3280,352774,RESTful Services with ASP.NET Web API,https://www.udemy.com/restful-services-with-aspnet-web-api/,TRUE,85,716,59,34,All Levels,2 hours,2014-11-21T10:28:47Z,Web Development,restful services aspnet web api,restful services with asp.net web api,"['restful services asp', 'restful services', 'net web api', 'web api', 'services asp net', 'services asp', 'restful', 'asp net web', 'api', 'net web']"
3281,3281,3281,3281,3281,130694,Web Hosting Fundamentals,https://www.udemy.com/web-hosting-fundamentals/,TRUE,20,1867,19,8,All Levels,37 mins,2013-12-08T07:15:28Z,Web Development,web hosting fundamentals,web hosting fundamentals,"['web hosting fundamentals', 'hosting fundamentals', 'web hosting', 'hosting', 'fundamentals', 'web']"
3282,3282,3282,3282,3282,1179104,Learning Path: React: Make Stunning React Websites,https://www.udemy.com/learning-path-react-make-stunning-react-websites/,TRUE,200,91,5,53,Expert Level,6.5 hours,2017-04-18T16:49:41Z,Web Development,learning path react stunning react websites,learning path: react: make stunning react websites,"['stunning react websites', 'react websites', 'react make stunning', 'stunning react', 'learning path react', 'make stunning react', 'react make', 'react', 'path react', 'path react make']"
3283,3283,3283,3283,3283,425084,Administering Microsoft SQL Server 2012 Databases - 70-462,https://www.udemy.com/administering-microsoft-sql-server-2012-databases-70-462/,TRUE,60,586,65,98,All Levels,5.5 hours,2015-03-23T00:20:29Z,Web Development,administering microsoft sql server 2012 databases  70462,administering microsoft sql server 2012 databases - 70-462,"['server 2012 databases', 'sql server 2012', 'administering microsoft sql', '2012 databases', '2012 databases 70', 'microsoft sql server', 'sql server', 'databases 70', 'microsoft sql', 'sql']"
3284,3284,3284,3284,3284,1016650,PHP CodeIgniter:CRUD concepts in MVC,https://www.udemy.com/codeignitercrud-concepts-in-mvc/,TRUE,40,601,4,6,All Levels,35 mins,2016-11-27T15:29:59Z,Web Development,php codeignitercrud concepts mvc,php codeigniter:crud concepts in mvc,"['codeigniter crud concepts', 'crud concepts mvc', 'php codeigniter crud', 'codeigniter crud', 'crud concepts', 'concepts mvc', 'codeigniter', 'php codeigniter', 'mvc', 'crud']"
3285,3285,3285,3285,3285,1152012,Adobe Experience Manager CMS Basics,https://www.udemy.com/adobe-experience-manager-basics/,TRUE,35,81,14,33,Beginner Level,1 hour,2017-05-02T16:54:56Z,Web Development,adobe experience manager cms basics,adobe experience manager cms basics,"['experience manager cms', 'adobe experience manager', 'manager cms basics', 'cms basics', 'adobe experience', 'manager cms', 'experience manager', 'cms', 'adobe', 'basics']"
